,市值,成本,手续费,收益,收益率,日期
151,14580.200000000001,15168.910000000003,4.6100000000000012,0.96118969655697062,-0.038810303443029381,20181025
152,14516.400000000001,15168.910000000003,4.6100000000000012,0.95698372526437281,-0.043016274735627191,20181026
153,14229.4,15168.910000000003,4.6100000000000012,0.93806344687917564,-0.061936553120824356,20181029
154,14258.199999999999,15168.910000000003,4.6100000000000012,0.9399620671491884,-0.060037932850811604,20181030
155,14443.200000000001,15168.910000000003,4.6100000000000012,0.95215806541142356,-0.04784193458857644,20181031
156,14569.200000000001,15168.910000000003,4.6100000000000012,0.96046452909272961,-0.039535470907270387,20181101
157,15019.799999999999,15168.910000000003,4.6100000000000012,0.99017002540063825,-0.009829974599361746,20181102
158,15139.0,15498.210000000003,4.7100000000000009,0.97682248466113164,-0.02317751533886836,20181105
159,15064.900000000001,15498.210000000003,4.7100000000000009,0.9720412873486679,-0.027958712651332096,20181106
160,15050.4,15498.210000000003,4.7100000000000009,0.97110569543192393,-0.028894304568076068,20181107
161,15173.700000000001,15498.210000000003,4.7100000000000009,0.97906145290327062,-0.020938547096729376,20181108
162,15026.200000000001,15498.210000000003,4.7100000000000009,0.96954422478466851,-0.030455775215331493,20181109
163,15768.0,16147.710000000003,4.910000000000001,0.97648521059642501,-0.023514789403574987,20181112
164,15704.0,16147.710000000003,4.910000000000001,0.97252180030481084,-0.027478199695189165,20181113
165,15562.4,16147.710000000003,4.910000000000001,0.96375275503461466,-0.036247244965385339,20181114
166,15653.900000000001,16147.710000000003,4.910000000000001,0.96941919318590675,-0.030580806814093253,20181115
167,15706.900000000001,16147.710000000003,4.910000000000001,0.97270139233364972,-0.027298607666350283,20181116
168,15843.599999999999,16147.710000000003,4.910000000000001,0.98116698900339405,-0.018833010996605948,20181119
169,15751.200000000001,16475.810000000001,5.0100000000000016,0.9560197647338734,-0.043980235266126599,20181120
170,15723.400000000001,16475.810000000001,5.0100000000000016,0.95433244253241567,-0.04566755746758433,20181121
171,15690.200000000001,16475.810000000001,5.0100000000000016,0.95231736709758119,-0.047682632902418809,20181122
172,15383.000000000002,16475.810000000001,5.0100000000000016,0.93367184982104068,-0.066328150178959322,20181123
173,15445.200000000001,16475.810000000001,5.0100000000000016,0.93744708150919431,-0.062552918490805687,20181126
174,15497.200000000001,16475.810000000001,5.0100000000000016,0.9406032237565255,-0.059396776243474503,20181127
175,15705.799999999999,16475.810000000001,5.0100000000000016,0.9532642097717805,-0.046735790228219498,20181128
176,15709.0,16475.810000000001,5.0100000000000016,0.95345843391007778,-0.046541566089922215,20181129
177,15836.599999999999,16475.810000000001,5.0100000000000016,0.96120312142468245,-0.03879687857531755,20181130
178,16248.399999999998,16475.810000000001,5.0100000000000016,0.98619734022181593,-0.013802659778184068,20181203
179,16165.399999999998,16475.810000000001,5.0100000000000016,0.98115965163472973,-0.018840348365270265,20181204
180,16627.400000000001,17140.610000000001,5.2100000000000017,0.97005882521100484,-0.029941174788995162,20181205
181,16311.599999999999,17140.610000000001,5.2100000000000017,0.95163474345428767,-0.048365256545712332,20181206
182,16367.0,17140.610000000001,5.2100000000000017,0.95486683379412984,-0.045133166205870157,20181207
183,16106.599999999999,17140.610000000001,5.2100000000000017,0.93967484237725485,-0.060325157622745151,20181210
184,16219.0,17140.610000000001,5.2100000000000017,0.94623236862632076,-0.053767631373679237,20181211
185,16322.4,17140.610000000001,5.2100000000000017,0.95226482604761431,-0.04773517395238569,20181212
186,16540.199999999997,17140.610000000001,5.2100000000000017,0.96497149167970087,-0.035028508320299134,20181213
187,17244.099999999999,18114.100000000002,5.5000000000000018,0.95197111642311771,-0.048028883576882286,20181214
188,17176.5,18114.100000000002,5.5000000000000018,0.94823921696358071,-0.051760783036419289,20181217
189,16918.5,18114.100000000002,5.5000000000000018,0.93399616873043645,-0.066003831269563551,20181218
190,16794.200000000001,18114.100000000002,5.5000000000000018,0.92713411099640608,-0.07286588900359392,20181219
191,16568.299999999999,18114.100000000002,5.5000000000000018,0.91466316295040861,-0.085336837049591385,20181220
192,17030.599999999999,18729.48,5.6800000000000015,0.90929379779897779,-0.090706202201022212,20181221
193,16897.299999999999,18729.48,5.6800000000000015,0.90217667548698632,-0.097823324513013676,20181224
194,16667.0,18729.48,5.6800000000000015,0.88988055194271276,-0.11011944805728724,20181225
195,16594.099999999999,18729.48,5.6800000000000015,0.88598829225370912,-0.11401170774629088,20181226
196,16822.0,18729.48,5.6800000000000015,0.89815627556130762,-0.10184372443869238,20181227
197,16864.700000000001,18729.48,5.6800000000000015,0.90043610393881734,-0.099563896061182655,20181228
198,16678.900000000001,18729.48,5.6800000000000015,0.89051591394955987,-0.10948408605044013,20190102
199,16661.299999999999,18729.48,5.6800000000000015,0.88957621888060956,-0.11042378111939044,20190103
200,17268.799999999999,19036.98,5.7800000000000011,0.90711867113376177,-0.092881328866238233,20190104
